191.124,VU,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=191124&semester=2024S,Grundkonzepte der Security und Privacy,2.0,3.0,2024S
192.097,VU,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=192097&semester=2024S,Grundlagen der Programmierung und Algorithmik,4.0,5.0,2024S
194.131,VU,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=194131&semester=2024S,Hands-On Cloud Native,4.0,6.0,2024S
182.696,VO,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=182696&semester=2024S,Hardware Modeling,1.5,1.5,2024S
184.725,VU,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=184725&semester=2024S,High Performance Computing Hochleistungsrechnen,3.0,4.5,2024S
193.141,VU,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=193141&semester=2024S,Human Augmentation,4.0,6.0,2024S
188.978,VU,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=188978&semester=2024S,IT Governance,2.0,3.0,2024S
192.058,UE,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=192058&semester=2024S,IT Projekte für Jugendliche,1.0,1.5,2024S
183.633,VU,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=183633&semester=2024S,IT Security in Large IT Infrastructures,2.0,3.0,2024S
192.055,PR,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=192055&semester=2024S,IT-Projekte für Jugendliche,2.0,3.0,2024S
191.127,VU,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=191127&semester=2024S,Industrial Hardware Verification,2.0,3.0,2024S
191.104,VU,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=191104&semester=2024S,Information Technology in Automation,4.0,6.0,2024S
188.484,VU,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=188484&semester=2024S,Informationssuche im Internet,2.0,3.0,2024S
186.143,UE,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=186143&semester=2024S,Informationsvisualisierung,1.0,1.5,2024S
186.141,VO,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=186141&semester=2024S,Informationsvisualisierung,2.0,3.0,2024S
188.915,VU,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=188915&semester=2024S,Innovation,2.0,3.0,2024S
194.088,VU,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=194088&semester=2024S,Interdisciplinary Lecture Series on Data Science,1.0,1.0,2024S
194.147,PR,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=194147&semester=2024S,Interdisciplinary Project in Data Science,4.0,5.0,2024S
193.127,VU,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=193127&semester=2024S,Interface und Interaction Design,4.0,6.0,2024S
184.766,VO,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=184766&semester=2024S,Introduction to Logical Methods in Computer Science,2.0,3.0,2024S
192.052,VU,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=192052&semester=2024S,Introduction to Natural Language Processing,2.0,3.0,2024S
194.138,SE,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=194138&semester=2024S,Journal Club "Festkörperphysik: Theorie und Experiment",2.0,3.0,2024S
185.334,VO,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=185334&semester=2024S,Klinische Medizin,2.0,3.0,2024S
192.116,VU,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=192116&semester=2024S,Knowledge Graphs,2.0,3.0,2024S
184.730,VU,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=184730&semester=2024S,Knowledge-based Systems,4.0,6.0,2024S
181.200,SE,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=181200&semester=2024S,Kommunikation und Rhetorik,2.0,3.0,2024S
184.004,SE,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=184004&semester=2024S,Kommunikationstechnik,1.0,1.5,2024S
193.128,SE,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=193128&semester=2024S,Literaturseminar für DissertantInnen,2.0,3.0,2024S
188.082,SE,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=188082&semester=2024S,Literaturseminar für DissertantInnen,2.0,2.0,2024S
188.512,SE,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=188512&semester=2024S,Literaturseminar für DissertantInnen,2.0,3.0,2024S
183.616,SE,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=183616&semester=2024S,Literaturseminar für DissertantInnen,2.0,3.0,2024S
193.153,SE,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=193153&semester=2024S,Literaturseminar für DissertantInnen,2.0,3.0,2024S
192.033,VU,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=192033&semester=2024S,Logic and Reasoning in Computer Science,4.0,6.0,2024S
185.A12,VU,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=185A12&semester=2024S,Logikprogrammierung und Constraints,4.0,6.0,2024S
184.702,VU,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=184702&semester=2024S,Machine Learning,3.0,4.5,2024S
194.101,PR,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=194101&semester=2024S,Machine Learning Algorithms and Applications,2.0,3.0,2024S
186.835,VU,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=186835&semester=2024S,Mathematical Programming,2.0,3.0,2024S
